sigla_provincia;denominazione_ita;lat;lon;superficie_kmq
CN;Casalgrasso;44,8194982;7,6249607;17,8066
CN;Castagnito;44,7564728;8,0301526;7,1148
CN;Casteldelfino;44,5909638;7,0690319;33,9513
CN;Castelletto Stura;44,4442194;7,6390511;17,1301
CN;Castelletto Uzzone;44,4925707;8,1859833;14,8584
CN;Castellinaldo d'Alba;44,7753259;8,0315351;7,8028
CN;Castellino Tanaro;44,4277639;7,9818872;11,5178
CN;Castelmagno;44,4091542;7,2123292;49,307
CN;Castelnuovo di Ceva;44,3532974;8,1301966;6,2621
CN;Castiglione Falletto;44,6233304;7,9790348;4,7202
CN;Castiglione Tinella;44,7260407;8,1894313;11,6345
CN;Castino;44,6169882;8,1812139;15,5227
CN;Cavallerleone;44,7394377;7,6627358;16,4378
CN;Cavallermaggiore;44,7078515;7,687748;51,5946
CN;Celle di Macra;44,4825618;7,1796736;31,1052
CN;Centallo;44,5041151;7,5901488;42,4848
CN;Ceresole Alba;44,7995197;7,8205661;37,0496
CN;Cerretto Langhe;44,5743318;8,0978397;10,1423
CN;Cervasca;44,3831496;7,4678883;18,2419
CN;Cervere;44,6347449;7,7931675;18,5961
CN;Ceva;44,3862246;8,0352173;43,1656
CN;Cherasco;44,6522187;7,8582036;81,5351
CN;Chiusa di Pesio;44,3247588;7,6778844;95,0188
CN;Cigliè;44,4350586;7,9262261;6,1219
CN;Cissone;44,5630956;8,0305096;5,9034
CN;Clavesana;44,4821379;7,9119823;17,1508
CN;Corneliano d'Alba;44,7355335;7,9612917;10,0878
CN;Cortemilia;44,5808537;8,1918668;24,9874
CN;Cossano Belbo;44,6690571;8,1985593;20,5398
CN;Costigliole Saluzzo;44,5646044;7,4849377;15,3423
CN;Cravanzana;44,5731475;8,1281897;8,1183
CN;Crissolo;44,699097;7,1571897;52,0529
CN;Cuneo;44,3932857;7,5511719;119,6691
CN;Demonte;44,3152499;7,2975134;127,3063
CN;Diano d'Alba;44,6513852;8,027669;17,5432
CN;Dogliani;44,5300819;7,9451674;35,6829
CN;Dronero;44,4669688;7,3633182;58,9574
CN;Elva;44,5397567;7,0896342;26,2196
CN;Entracque;44,2407441;7,3978031;160,7314
CN;Envie;44,6817468;7,3721924;24,9305
CN;Farigliano;44,5116901;7,917021;16,4418
CN;Faule;44,8054219;7,5806638;7,03
CN;Feisoglio;44,5433513;8,104176;7,6666
CN;Fossano;44,5493897;7,7248703;130,1434
CN;Frabosa Soprana;44,2874616;7,8070923;47,1437
CN;Frabosa Sottana;44,3020134;7,7983106;37,6433
CN;Frassino;44,5713491;7,2756444;17,0106
CN;Gaiola;44,3352361;7,4067619;4,9691
CN;Gambasca;44,6293666;7,3474145;5,7412
CN;Garessio;44,1972793;8,0298843;131,281
CN;Genola;44,5876841;7,6627261;13,7224
CN;Gorzegno;44,5118511;8,1351176;13,9699
CN;Gottasecca;44,4616859;8,1672527;13,6769
CN;Govone;44,8048552;8,0999574;18,9108
CN;Grinzane Cavour;44,6565312;7,9822138;3,8082
CN;Guarene;44,7377989;8,0336748;13,4459
CN;Igliano;44,443523;8,0125036;3,4042
CN;Isasca;44,5872868;7,3815478;5,0784
CN;Lagnasco;44,6246535;7,5553373;17,7124
CN;La Morra;44,6373388;7,9334641;24,1658
CN;Lequio Berria;44,6045975;8,0976718;11,8291
CN;Lequio Tanaro;44,5602244;7,883599;12,2004
CN;Lesegno;44,4012231;7,9665059;14,2414
CN;Levice;44,5376509;8,1566196;15,739
CN;Limone Piemonte;44,2012791;7,5760798;70,8104
CN;Lisio;44,3066855;7,9796342;8,2287
CN;Macra;44,4998498;7,179204;24,6562
CN;Magliano Alfieri;44,7664631;8,0678111;9,5
CN;Magliano Alpi;44,4580908;7,7995525;33,2204
CN;Mango;44,6846084;8,1503312;20,031
CN;Manta;44,6143247;7,4862618;11,7345
CN;Marene;44,66149;7,7291517;28,9869
CN;Margarita;44,4026359;7,6868579;11,3762
CN;Marmora;44,4574854;7,0944986;41,1258
CN;Marsaglia;44,4521745;7,9829862;13,0258
CN;Martiniana Po;44,6264098;7,3663153;13,2806
CN;Melle;44,5620471;7,3205827;27,9056
CN;Moiola;44,319679;7,3888721;15,0682
CN;Mombarcaro;44,4677534;8,0850933;20,5111
CN;Mombasiglio;44,363302;7,9699964;17,3498
CN;Monastero di Vasco;44,3401652;7,8227613;17,4382
CN;Monasterolo Casotto;44,3308236;7,9411393;7,6796
CN;Monasterolo di Savigliano;44,6863291;7,6207698;14,9114
CN;Monchiero;44,5730385;7,9181403;4,9903
CN;Mondovì;44,3871664;7,819806;87,0516
CN;Monesiglio;44,4648859;8,1163797;12,933
CN;Monforte d'Alba;44,5823276;7,9684088;25,2745
CN;Montà;44,8130871;7,9600148;26,8203
CN;Montaldo di Mondovì;44,3194575;7,8658404;23,5797
CN;Montaldo Roero;44,7685622;7,9244658;11,8403
CN;Montanera;44,4619684;7,6655736;11,6271
CN;Montelupo Albese;44,623061;8,0463848;6,4303
CN;Montemale di Cuneo;44,4376846;7,3728143;11,1041
CN;Monterosso Grana;44,4088779;7,3239196;42,2211
CN;Monteu Roero;44,7802313;7,9308693;24,6999
CN;Montezemolo;44,3782287;8,141467;6,9363
CN;Monticello d'Alba;44,7182847;7,9410088;10,2358
CN;Moretta;44,7639001;7,5369242;23,9934
CN;Morozzo;44,4230301;7,7104467;22,1919
CN;Murazzano;44,473745;8,0188472;27,6758
CN;Murello;44,7529544;7,6009425;17,3282
CN;Narzole;44,5941489;7,8705198;26,1826
CN;Neive;44,72631;8,1154993;21,3028
CN;Neviglie;44,6921174;8,1159765;7,9261
CN;Niella Belbo;44,5132813;8,0791207;11,5183
CN;Niella Tanaro;44,4148162;7,9213586;15,707
CN;Novello;44,5871493;7,9276554;11,7055
CN;Nucetto;44,3393901;8,0589157;7,8083
CN;Oncino;44,6764915;7,1902546;47,3592
CN;Ormea;44,1485801;7,9106908;124,4931
CN;Ostana;44,6922117;7,1884822;14,0873
CN;Paesana;44,6854403;7,276558;58,2693
CN;Pagno;44,6137374;7,429936;8,6797
CN;Pamparato;44,2771135;7,9138511;34,5115
CN;Paroldo;44,4316646;8,0713186;12,4249
CN;Perletto;44,5989889;8,2140793;9,8932
CN;Perlo;44,3330791;8,0836067;10,2155
CN;Peveragno;44,3300008;7,6171395;67,9186
CN;Pezzolo Valle Uzzone;44,539268;8,1941101;26,5691
CN;Pianfei;44,3704795;7,7097584;15,3103
CN;Piasco;44,5685502;7,4574076;10,6214
CN;Pietraporzio;44,3440005;7,0319433;55,1856
CN;Piobesi d'Alba;44,7349039;7,9785127;4,0347
CN;Piozzo;44,5157538;7,8924222;14,3043
CN;Pocapaglia;44,7194539;7,8871859;17,4774
CN;Polonghera;44,8033469;7,5960731;10,3146
CN;Pontechianale;44,6219829;7,0283117;94,9229
CN;Pradleves;44,4185879;7,2820866;19,2934
CN;Prazzo;44,4830668;7,0554308;52,3851
CN;Priero;44,3766067;8,0924196;20,0092
CN;Priocca;44,7913025;8,0627276;9,0306
CN;Priola;44,2459639;8,022424;27,3754
CN;Prunetto;44,4894399;8,1443118;14,3615
CN;Racconigi;44,7678184;7,6759818;48,0562
CN;Revello;44,6546551;7,3890061;52,47
CN;Rifreddo;44,6504913;7,349098;6,8436
CN;Rittana;44,3505597;7,4006354;11,352
CN;Roaschia;44,2701202;7,4561403;23,8368
CN;Roascio;44,4171546;8,0225466;6,4212
CN;Robilante;44,2942177;7,511163;25,0038
CN;Roburent;44,3049837;7,8902071;29,8104
CN;Roccabruna;44,4762859;7,3407474;24,2989
CN;Rocca Cigliè;44,4440815;7,9511452;7,0152
CN;Rocca de' Baldi;44,4301673;7,7456979;26,4023
CN;Roccaforte Mondovì;44,3184143;7,745879;84,6105
CN;Roccasparvera;44,3416448;7,441342;11,2407
CN;Roccavione;44,3143982;7,4812565;19,1492
CN;Rocchetta Belbo;44,6371262;8,1752719;4,5076
CN;Roddi;44,6784469;7,9761077;9,353
CN;Roddino;44,5741003;8,0187358;10,5849
CN;Rodello;44,6306059;8,0593158;8,9004
CN;Rossana;44,5424915;7,4326069;19,9166
CN;Ruffia;44,7072423;7,6024441;7,5091
CN;Sale delle Langhe;44,397054;8,0834556;10,5052
CN;Sale San Giovanni;44,3993697;8,0786067;8,0742
CN;Saliceto;44,4132682;8,1667914;24,3254
CN;Salmour;44,5781464;7,7921231;12,696
CN;Saluzzo;44,6470162;7,4908476;79,9306
CN;Sambuco;44,3373312;7,0778104;46,1392
CN;Sampeyre;44,5793754;7,1888737;98,9069
CN;San Benedetto Belbo;44,4898837;8,0578511;4,8454
CN;San Damiano Macra;44,4884055;7,2563092;54,2618
CN;Sanfrè;44,7521861;7,8035497;15,504
CN;Sanfront;44,6458313;7,3202481;39,7088
CN;San Michele Mondovì;44,3765173;7,9082487;18,1119
CN;Sant'Albano Stura;44,5099189;7,7210531;27,4544
CN;Santa Vittoria d'Alba;44,6965249;7,9331557;10,0758
CN;Santo Stefano Belbo;44,7074852;8,2310162;27,1836
CN;Santo Stefano Roero;44,7888149;7,9399096;13,1142
CN;Savigliano;44,6480119;7,6574792;110,7876
CN;Scagnello;44,3322954;7,9867937;9,3878
CN;Scarnafigi;44,6817494;7,5669268;30,4979
CN;Serralunga d'Alba;44,6092145;8,0006134;8,3908
CN;Serravalle Langhe;44,56091;8,057662;8,8995
CN;Sinio;44,5994756;8,021561;8,6012
CN;Somano;44,5358849;8,0114022;11,6848
CN;Sommariva del Bosco;44,7712808;7,7842659;35,4155
CN;Sommariva Perno;44,7431871;7,9055758;17,0935
CN;Stroppo;44,5056334;7,1259127;28,0956
CN;Tarantasca;44,4934071;7,5450606;12,2016
CN;Torre Bormida;44,5630946;8,1556107;7,1829
CN;Torre Mondovì;44,3520291;7,9003514;18,5376
CN;Torre San Giorgio;44,7358156;7,5299411;5,3901
CN;Torresina;44,4321989;8,0347641;3,8226
CN;Treiso;44,6893676;8,0868493;9,5956
CN;Trezzo Tinella;44,6769474;8,1075834;10,5253
CN;Trinità;44,5074601;7,7580358;28,3367
CN;Valdieri;44,2776299;7,396136;153,3126
CN;Valgrana;44,4095986;7,3806149;23,1017
CN;Valloriate;44,3381374;7,3745655;16,9559
CN;Venasca;44,5625348;7,394952;20,3938
CN;Verduno;44,6681141;7,933767;7,1571
CN;Vernante;44,2455519;7,5337036;62,0563
CN;Verzuolo;44,5995468;7,4831278;26,132
CN;Vezza d'Alba;44,763895;7,996091;14,0688
CN;Vicoforte;44,3749448;7,8649884;25,7363
CN;Vignolo;44,3595471;7,4698938;7,9417
CN;Villafalletto;44,5442728;7,5388949;29,7324
CN;Villanova Mondovì;44,3444484;7,7620933;28,2878
CN;Villanova Solaro;44,7296321;7,5760324;14,7884
CN;Villar San Costanzo;44,4829972;7,3802981;19,4958
CN;Vinadio;44,307079;7,174339;183,1692
CN;Viola;44,2904658;7,9662355;21,0672
CN;Vottignasco;44,564807;7,5782137;8,09
AT;Agliano Terme;44,7907;8,2511025;15,4485
AT;Albugnano;45,0780173;7,9715283;9,5399
AT;Antignano;44,8454381;8,1337873;10,8608
AT;Aramengo;45,0997329;8,0019807;11,4124
AT;Asti;44,899126;8,2041426;151,3113
AT;Azzano d'Asti;44,8746943;8,267659;6,4341
AT;Baldichieri d'Asti;44,906994;8,0911038;5,066
AT;Belveglio;44,8304829;8,3301043;5,2796
AT;Berzano di San Pietro;45,0949077;7,9540495;7,343
AT;Bruno;44,790628;8,4402729;8,9008
AT;Bubbio;44,6638362;8,293609;15,7621
AT;Buttigliera d'Asti;45,0225449;7,9505128;19,1608
AT;Calamandrana;44,7365437;8,3356275;12,7884
AT;Calliano Monferrato;45,0062598;8,2573264;17,2931
AT;Calosso;44,7394711;8,2271856;15,7149
AT;Camerano Casasco;44,9886577;8,0908805;6,8923
AT;Canelli;44,7198729;8,2882031;23,4326
AT;Cantarana;44,9003807;8,0307246;9,7214
AT;Capriglio;45,0042278;8,0081642;5,0565
AT;Casorzo Monferrato;45,022816;8,3341398;12,648
AT;Cassinasco;44,6886322;8,301661;11,8391
AT;Castagnole delle Lanze;44,7549126;8,1491783;21,5648
AT;Castagnole Monferrato;44,9614416;8,306092;17,3374
AT;Castel Boglione;44,7206138;8,3811957;11,8622
AT;Castell'Alfero;44,9827081;8,2094452;20,0881
AT;Castellero;44,9240028;8,0747486;4,2882
AT;Castelletto Molina;44,750303;8,4328345;3,0662
AT;Castello di Annone;44,8787617;8,3136895;23,1785
AT;Castelnuovo Belbo;44,8018094;8,4122613;9,5499
AT;Castelnuovo Calcea;44,7882102;8,2856362;8,2039
AT;Castelnuovo Don Bosco;45,0413409;7,9636245;21,6068
AT;Castel Rocchero;44,7187915;8,4159658;5,6273
AT;Cellarengo;44,865993;7,9450011;10,8477
AT;Celle Enomondo;44,8566295;8,1229731;5,5928
AT;Cerreto d'Asti;45,0497678;8,0367647;3,9384
AT;Cerro Tanaro;44,8726668;8,3602087;4,6529
AT;Cessole;44,6479857;8,2432015;11,7779
AT;Chiusano d'Asti;44,9850527;8,1178076;2,417
AT;Cinaglio;44,9748418;8,1001665;5,5045
AT;Cisterna d'Asti;44,8261717;8,004821;10,7326
AT;Coazzolo;44,7282092;8,1451412;4,0489
AT;Cocconato;45,0871815;8,0392394;16,5226
AT;Corsione;45,0007454;8,1451364;5,0824
AT;Cortandone;44,9596886;8,0575712;5,0231
AT;Cortanze;45,0152236;8,0895934;4,4766
AT;Cortazzone;44,9795332;8,0619238;10,3333
AT;Cortiglione;44,8230145;8,3585651;8,4254
AT;Cossombrato;44,9941207;8,1375273;5,3987
AT;Costigliole d'Asti;44,7882167;8,180628;36,9432
AT;Cunico;45,0404348;8,0972115;6,7531
AT;Dusino San Michele;44,9201841;7,9722814;11,9251
AT;Ferrere;44,8734007;7,9938552;13,927
AT;Fontanile;44,7533737;8,4221857;8,13
AT;Frinco;45,0055853;8,1753657;7,2168
AT;Grana Monferrato;44,9980498;8,2991228;5,8883
AT;Grazzano Badoglio;45,0389144;8,313557;10,4721
AT;Incisa Scapaccino;44,8083938;8,3809458;20,7037
AT;Isola d'Asti;44,8294713;8,1772147;13,5026
AT;Loazzolo;44,6689613;8,2585255;14,8219
AT;Maranzana;44,7597653;8,4768203;4,3739
AT;Maretto;44,9443539;8,0342359;4,9251
AT;Moasca;44,762545;8,2779396;4,1551
AT;Mombaldone;44,5692293;8,3292041;11,9588
AT;Mombaruzzo;44,7710213;8,4486667;22,3971
AT;Mombercelli;44,8169714;8,2944274;14,2321
AT;Monale;44,9360941;8,0716409;9,1104
AT;Monastero Bormida;44,6475161;8,3246203;14,2057
AT;Moncalvo;45,0513987;8,2634659;17,421
AT;Moncucco Torinese;45,0678824;7,9321561;14,3291
AT;Mongardino;44,8488395;8,2186989;6,855
AT;Montabone;44,6985955;8,3903099;8,5373
AT;Montafia;44,9891936;8,0251525;14,497
AT;Montaldo Scarampi;44,8285962;8,2573903;6,6348
AT;Montechiaro d'Asti;45,0082137;8,1123822;10,1408
AT;Montegrosso d'Asti;44,8224078;8,2387429;15,4192
AT;Montemagno Monferrato;44,9840328;8,3240069;16,0976
AT;Nizza Monferrato;44,773614;8,3565029;30,3632
AT;Olmo Gentile;44,5855501;8,247035;5,617
AT;Passerano Marmorito;45,0563933;8,0187926;12,026
AT;Penango;45,0332578;8,2501324;9,563
AT;Piea;45,0252897;8,0720897;9,0013
AT;Pino d'Asti;45,0581925;7,986255;4,082
AT;Piovà Massaia;45,0544849;8,0509446;11,0244
AT;Portacomaro;44,9571107;8,2585123;11,0036
AT;Quaranti;44,7510416;8,4490793;2,8582
AT;Refrancore;44,9375746;8,3427129;13,2049
AT;Revigliasco d'Asti;44,8587289;8,1583649;8,835
AT;Roatto;44,9514989;8,0266129;6,4171
AT;Robella;45,1023322;8,100056;12,1805
AT;Rocca d'Arazzo;44,8738739;8,2858155;12,5631
AT;Roccaverano;44,5929831;8,2719314;29,9827
AT;Rocchetta Palafea;44,7069446;8,345724;7,8377
AT;Rocchetta Tanaro;44,8588644;8,3443271;15,9109
AT;San Damiano d'Asti;44,8346357;8,065231;47,8656
AT;San Giorgio Scarampi;44,6113127;8,2420238;6,1477
AT;San Martino Alfieri;44,8185157;8,109371;7,2094
AT;San Marzano Oliveto;44,7532191;8,2961627;9,6838
AT;San Paolo Solbrito;44,952267;7,9727807;11,8691
AT;Scurzolengo;44,9657062;8,2782601;5,3426
AT;Serole;44,5537462;8,2597238;12,3285
AT;Sessame;44,6689341;8,3378293;8,4471
AT;Settime;44,9640872;8,112892;6,6804
AT;Soglio;44,9974294;8,0781248;3,28
AT;Tigliole;44,8872714;8,0754687;16,1173
AT;Tonco;45,0241068;8,189842;11,7833
AT;Vaglio Serra;44,796531;8,3389334;4,7599
AT;Valfenera;44,8968709;7,9650986;22,0383
AT;Vesime;44,6371886;8,2282253;13,1655
AT;Viale;44,9992683;8,0522905;3,9754
AT;Viarigi;44,980449;8,3586906;13,6219
AT;Vigliano d'Asti;44,835101;8,2318906;6,653
AT;Villafranca d'Asti;44,9136684;8,0322123;12,8798
AT;Villanova d'Asti;44,9418872;7,9372218;41,948
AT;Villa San Secondo;45,0051825;8,1352553;6,1268
AT;Vinchio;44,8074021;8,3173016;9,2863
AT;Montiglio Monferrato;45,0674124;8,0977382;26,8624
AT;Moransengo-Tonengo;45,1183415;8,0164389;11,0005
AL;Acqui Terme;44,6766013;8,4697522;33,2967
AL;Albera Ligure;44,7009104;9,0684268;21,2298
AL;Alessandria;44,9129705;8,6154012;203,5657
AL;Alfiano Natta;45,0472315;8,2084598;13,1588
AL;Alice Bel Colle;44,7257823;8,4512007;12,2135
AL;Altavilla Monferrato;44,9928977;8,3757125;11,328
AL;Alzano Scrivia;45,0175545;8,881287;2,1269
AL;Arquata Scrivia;44,6867333;8,8857447;29,2434
AL;Avolasca;44,8029645;8,9652382;12,2375
AL;Balzola;45,1831971;8,402547;16,6197
AL;Basaluzzo;44,768289;8,7059341;15,0526
AL;Bassignana;45,0032111;8,7359431;28,7122
AL;Belforte Monferrato;44,6243621;8,6616036;8,3258
AL;Bergamasco;44,8271011;8,4552104;13,4397
AL;Berzano di Tortona;44,8764534;8,9505959;2,8874
AL;Bistagno;44,6617871;8,3685867;17,5936
AL;Borghetto di Borbera;44,7310474;8,9453502;39,3977
AL;Borgoratto Alessandrino;44,8364862;8,5394206;6,6034
AL;Borgo San Martino;45,0890899;8,5236214;9,723
AL;Bosco Marengo;44,8220868;8,675991;44,5297
AL;Bosio;44,6477824;8,7919125;67,6133
AL;Bozzole;45,0678753;8,6048772;9,0235
AL;Brignano-Frascata;44,8119469;9,040796;17,5285
AL;Cabella Ligure;44,6730762;9,0962927;46,6332
AL;Camagna Monferrato;45,0178457;8,4303369;9,2493
AL;Camino;45,1622096;8,2870447;18,4376
AL;Cantalupo Ligure;44,7189679;9,0443591;24,0619
AL;Capriata d'Orba;44,7299603;8,6889378;28,4663
AL;Carbonara Scrivia;44,8497637;8,8707753;5,0526
AL;Carentino;44,8288725;8,4704697;9,7892
AL;Carezzano;44,8067495;8,9000082;10,4833
AL;Carpeneto;44,677249;8,6063158;13,3394
AL;Carrega Ligure;44,6190667;9,1756124;55,2555
AL;Carrosio;44,6593983;8,8323311;6,9232
AL;Cartosio;44,5911938;8,4185292;16,3412
AL;Casal Cermelli;44,8357007;8,6224245;12,1635
AL;Casaleggio Boiro;44,6342933;8,7316846;12,0104
AL;Casale Monferrato;45,135028;8,452606;86,2097
AL;Casalnoceto;44,9131601;8,9819855;12,9866
AL;Casasco;44,8282217;9,0060511;9,0373
AL;Cassine;44,74821;8,525483;33,0925
AL;Cassinelle;44,6068391;8,5604746;23,7721
AL;Castellania Coppi;44,7988419;8,9304523;7,2089
AL;Castellar Guidobono;44,9062642;8,9467351;2,4828
AL;Castellazzo Bormida;44,8454696;8,5771165;45,1283
AL;Castelletto d'Erro;44,6250784;8,394411;4,66
AL;Castelletto d'Orba;44,685562;8,7022553;13,977
AL;Castelletto Merli;45,0752003;8,2405562;11,5908
AL;Castelletto Monferrato;44,9798675;8,5662417;9,5776
AL;Castelnuovo Bormida;44,7436825;8,5462034;13,1107
AL;Castelnuovo Scrivia;44,9794221;8,8816324;45,4213
AL;Castelspina;44,8044664;8,5824154;5,4872
AL;Cavatore;44,6309548;8,452413;10,4466
AL;Cella Monte;45,0748007;8,3906872;5,5524
AL;Cereseto;45,0860104;8,3169408;10,4427
AL;Cerreto Grue;44,8418594;8,9319766;4,747
AL;Cerrina Monferrato;45,120192;8,2152477;17,3008
AL;Coniolo;45,1469086;8,3720472;10,3002
AL;Conzano;45,0205408;8,4560585;11,6117
AL;Costa Vescovato;44,8182014;8,9290162;7,8996
AL;Cremolino;44,6374906;8,5858399;14,3874
AL;Denice;44,5986572;8,3340115;7,4621
AL;Dernice;44,7675981;9,0500793;18,2763
AL;Fabbrica Curone;44,7548201;9,1541822;53,8484
AL;Felizzano;44,8980397;8,4358029;25,0138
AL;Fraconalto;44,5921496;8,8779599;17,6161
AL;Francavilla Bisio;44,7358845;8,731659;7,7515
AL;Frascaro;44,8271093;8,5326506;5,2861
AL;Frassinello Monferrato;45,0315078;8,3866096;8,431
AL;Frassineto Po;45,1340187;8,5361033;29,5609
AL;Fresonara;44,7827316;8,6848407;6,9336
AL;Frugarolo;44,8389822;8,6790623;27,0575
AL;Fubine Monferrato;44,9655624;8,4254127;25,5333
AL;Gabiano;45,1589402;8,1931504;17,7684
AL;Gamalero;44,8089199;8,5430521;12,1543
AL;Garbagna;44,7809357;8,9990357;20,7165
AL;Gavi;44,6882933;8,8036063;45,0432
AL;Giarole;45,060654;8,567857;5,4494
AL;Gremiasco;44,7970425;9,1047386;17,3842
AL;Grognardo;44,6299278;8,4915067;9,0802
AL;Grondona;44,6971918;8,9625408;25,9429
AL;Guazzora;45,0135967;8,8449106;2,8021
AL;Isola Sant'Antonio;45,0308725;8,8504086;23,5483
AL;Lerma;44,6349675;8,7125166;14,5358
AL;Malvicino;44,5596507;8,4140666;9,035
AL;Masio;44,8693908;8,408011;22,2319
AL;Melazzo;44,6439852;8,4269029;19,7375
AL;Merana;44,517788;8,2975246;9,1998
AL;Mirabello Monferrato;45,0357457;8,5234501;13,2357
AL;Molare;44,6206141;8,6010831;32,504
AL;Molino dei Torti;45,0235405;8,8920305;2,7527
AL;Mombello Monferrato;45,1330294;8,2508837;19,6941
AL;Momperone;44,8386375;9,0344792;8,54
AL;Moncestino;45,154852;8,1584003;6,5185
AL;Mongiardino Ligure;44,6385514;9,0612632;29,0329
AL;Monleale;44,8850715;8,9843698;9,6176
AL;Montacuto;44,7667481;9,1068749;23,7473
AL;Montaldeo;44,6665306;8,7306833;5,3756
AL;Montaldo Bormida;44,6834491;8,5890058;5,7241
AL;Montecastello;44,9489477;8,6866065;7,4867
AL;Montechiaro d'Acqui;44,5949771;8,3796734;17,5982
AL;Montegioco;44,8377939;8,9540834;5,4513
AL;Montemarzino;44,8484822;8,9931314;9,8515
AL;Morano sul Po;45,1640395;8,3656208;17,7049
AL;Morbello;44,6034699;8,5100103;23,9524
AL;Mornese;44,6390754;8,7561914;13,2197
AL;Morsasco;44,6645589;8,549096;10,2943
AL;Murisengo;45,0834471;8,137466;15,3104
AL;Novi Ligure;44,7601792;8,787099;55,1948
AL;Occimiano;45,0601772;8,5066555;22,4629
AL;Odalengo Grande;45,1095224;8,1667216;15,4279
AL;Odalengo Piccolo;45,0719277;8,2095151;7,5707
AL;Olivola;45,0376938;8,3669623;2,6908
AL;Orsara Bormida;44,6900822;8,5624365;5,0996
AL;Ottiglio;45,0518339;8,3391467;14,5434
AL;Ovada;44,6374608;8,646387;35,3724
AL;Oviglio;44,8598003;8,4867247;27,3665
AL;Ozzano Monferrato;45,1018934;8,3762262;15,1834
AL;Paderna;44,8207217;8,8900021;4,4198
AL;Pareto;44,5157343;8,3828668;41,7376
AL;Parodi Ligure;44,6708171;8,758618;12,5365
AL;Pasturana;44,7506725;8,7490384;5,2811
AL;Pecetto di Valenza;44,9897155;8,6704681;11,3546
AL;Pietra Marazzi;44,9441397;8,6705542;7,9973
AL;Pomaro Monferrato;45,0639175;8,5951919;13,4427
AL;Pontecurone;44,9588391;8,9359378;29,7041
AL;Pontestura;45,1436421;8,3325409;18,9177
AL;Ponti;44,6274099;8,3652335;11,9679
AL;Ponzano Monferrato;45,0844601;8,2662183;11,6495
AL;Ponzone;44,5863981;8,4596074;69,0281
AL;Pozzol Groppo;44,877456;9,0293141;14,0866
AL;Pozzolo Formigaro;44,793865;8,7815464;36,1765
AL;Prasco;44,6424071;8,5528503;5,9724
AL;Predosa;44,7527244;8,6592398;33,0071
AL;Quargnento;44,9448388;8,4877076;36,1651
AL;Quattordio;44,8992043;8,4059871;17,7338
AL;Ricaldone;44,7320841;8,4696335;10,5153
AL;Rivalta Bormida;44,7113696;8,5502585;10,0516
AL;Rivarone;44,9776577;8,7156949;6,0734
AL;Roccaforte Ligure;44,6777056;9,0277694;20,5892
AL;Rocca Grimalda;44,6710935;8,6472867;15,4612
AL;Rocchetta Ligure;44,7065411;9,0500277;10,1543
AL;Rosignano Monferrato;45,0798449;8,3990589;19,2799
AL;Sala Monferrato;45,0753978;8,3581763;7,5754
AL;Sale;44,9847456;8,8089706;44,9156
AL;San Cristoforo;44,6924073;8,7499958;3,5706
AL;San Giorgio Monferrato;45,1077863;8,4148569;7,1156
AL;San Salvatore Monferrato;44,9948033;8,5666904;31,6916
AL;San Sebastiano Curone;44,7856067;9,0652433;3,8925
AL;Sant'Agata Fossili;44,7859064;8,9189347;7,7065
AL;Sardigliano;44,754292;8,9076741;12,743
AL;Sarezzano;44,8675538;8,9153611;13,8532
AL;Serralunga di Crea;45,1007411;8,2818606;8,8425
AL;Serravalle Scrivia;44,7194648;8,8589917;15,9488
AL;Sezzadio;44,7855819;8,5727297;34,3195
AL;Silvano d'Orba;44,6855659;8,6710129;12,1681
AL;Solero;44,9197586;8,5077097;22,5538
AL;Solonghello;45,1309523;8,2818377;4,9533
AL;Spigno Monferrato;44,543024;8,3353027;54,8544
AL;Spineto Scrivia;44,8376236;8,8723825;3,9542
AL;Stazzano;44,7272525;8,8673933;17,9132
AL;Strevi;44,6986567;8,52246;15,2889
AL;Tagliolo Monferrato;44,6390773;8,6682523;26,2111
AL;Tassarolo;44,7265798;8,7695011;7,035
AL;Terruggia;45,083056;8,4421786;7,2664
AL;Terzo;44,6695304;8,4210536;8,796
AL;Ticineto;45,0974877;8,5555502;8,0894
AL;Tortona;44,8947397;8,8601589;98,8666
AL;Treville;45,0971413;8,3597585;4,6032
AL;Trisobbio;44,6622963;8,5862757;9,2191
AL;Valenza;45,0144656;8,6462262;48,4945
AL;Valmacca;45,1004646;8,5823372;12,2936
AL;Vignale Monferrato;45,0109305;8,3965366;18,7258
AL;Vignole Borbera;44,7082847;8,8905588;8,6455
AL;Viguzzolo;44,9049194;8,9200804;18,3072
AL;Villadeati;45,0724416;8,1696989;14,6091
AL;Villalvernia;44,8176011;8,8566406;4,4744
AL;Villamiroglio;45,1344466;8,1697573;9,8688
AL;Villanova Monferrato;45,1817906;8,4784678;16,5563
AL;Villaromagnano;44,8510879;8,8871349;6,0672
AL;Visone;44,6620556;8,5032776;12,5617
AL;Volpedo;44,8888012;8,983383;10,4833
AL;Volpeglino;44,8930471;8,958964;3,2458
AL;Voltaggio;44,6201255;8,842657;52,1828
AL;Cassano Spinola;44,7705659;8,8696333;17,1263
AL;Alluvioni Piovera;44,9677769;8,7536049;24,7837
AL;Lu e Cuccaro Monferrato;45,0023858;8,4837614;27,095
AO;Allein;45,8130096;7,2724783;7,964
AO;Antey-Saint-André;45,8049657;7,5932085;11,808
AO;Aosta;45,7375122;7,3201491;21,3923
AO;Arnad;45,6449847;7,7212755;28,8405
